domain,ip,shodan_ip,ports,vulns,tags,flame_tp_ids,hostnames,os,priority,reason
10betcasinomx.net,104.21.27.149,104.21.27.149,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0036,TP-0051",www.smtp.breadloaf.com;breadloaf.com;corbusier.breadloaf.com,,0,"FLAME:TP-0036,TP-0051"
081430.xyz,172.67.177.230,172.67.177.230,8080;2082;2083;2052;2053;2086;2087;2095;80;8880;8443;443,,cdn,TP-0079,garden.pittsburghkids.org;fundacion.sener,,0,FLAME:TP-0079
0543sh.com,154.213.68.100,154.213.68.100,80,,,"TP-0032, TP-0049",,,0,"FLAME:TP-0032, TP-0049"
belibeli.shop,104.21.47.242,104.21.47.242,2096;2082;2083;2052;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0067",www.ycc.org;ycc.org,,0,"FLAME:TP-0001,TP-0067"
beli4d.com,202.134.241.5,202.134.241.5,80;2082;443;52230;2087,,,"TP-0017,TP-0036",5.241.134.202.static.reverse.arandomserver.com;logdewa.com,,0,"FLAME:TP-0017,TP-0036"
bengrant.us,198.185.159.145,198.185.159.145,80;443,,,"TP-0001,TP-0067",mobileaugers.com;haileyrealty.com,,0,"FLAME:TP-0001,TP-0067"
belgianairways.com,51.254.35.55,51.254.35.55,80;443;22;111,,,"TP-0001,TP-0015",vps-02a42c6b.vps.ovh.net;exelica.com;uberip.com,,0,"FLAME:TP-0001,TP-0015"
canfga.org,51.254.35.55,51.254.35.55,80;443;22;111,,,TP-0067,vps-02a42c6b.vps.ovh.net;exelica.com;uberip.com,,0,FLAME:TP-0067
bellsouth.bet,23.82.16.57,23.82.16.57,8080;80;53;443;8444;1022,,,"TP-0001,TP-0012",ww38.bamboo.vibranthealth.us;vibranthealth.us,,0,"FLAME:TP-0001,TP-0012"
benvipbet.com,104.21.77.136,104.21.77.136,2096;2082;2083;2052;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0017,TP-0036",sudancareers.com,,0,"FLAME:TP-0017,TP-0036"
asian-wife-finder.com,198.143.113.141,198.143.113.141,80;443;53,,self-signed,,client-198-143-113-141.hostwindsdns.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
belanja.world,172.96.191.72,172.96.191.72,2096;2082;2083;2086;2087;80;443,,self-signed,"TP-0017,TP-0036",sscnbkn.win.cpnsguru.com;www.sscnbkn.win.cpnsguru.com;www.cpnsnews.com.cpnsguru.com;cpnsnews.com.cpnsguru.com;cpnsnews.com;cpnsguru.com;sscnbkn.win;72.191.96.172.static.reverse.arandomserver.com,,0,"FLAME:TP-0017,TP-0036"
ben.bet,104.21.8.100,104.21.8.100,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0017,TP-0036",kslifeinc.com,,0,"FLAME:TP-0017,TP-0036"
besplatnye-yuridicheskie-konsultacii.ru,104.21.63.22,104.21.63.22,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0079,gnadeinsurance.com;www.gnadeinsurance.com;_dmarc.gnadeinsurance.com,,0,FLAME:TP-0079
bereg-dona.ru,104.21.21.109,104.21.21.109,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,schools.blocs.org.00df4000001d3cbeai.live.siteforce.com.cdn.cloudflare.net,,0,FLAME:TP-0036
bernhardshipps.com,173.232.108.9,173.232.108.9,80;22,,,"TP-0019,TP-0015",quern.archenteron.com,,0,"FLAME:TP-0019,TP-0015"
bestconsultantwebsites.com,172.67.177.244,172.67.177.244,2096;2082;2083;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0079,vertigosolutions.co.uk,,0,FLAME:TP-0079
best-family-puppies-group.com,161.97.173.158,161.97.173.158,80,CVE-2023-44487;CVE-2025-23419,eol-product,TP-0036,vmi2914150.contaboserver.net,Ubuntu,0,FLAME:TP-0036
best-seo.net,154.26.139.165,154.26.139.165,993;587;2086;2087;2083;3306;111;110;143;465;995;53;22;443,CVE-2026-59996;CVE-2026-59997;CVE-2026-59995;CVE-2025-26465;CVE-2026-59999;CVE-2026-60000;CVE-2026-60001;CVE-2026-60002;CVE-2007-2768;CVE-2025-32728;CVE-2026-66141;CVE-2026-66140;CVE-2026-35414;CVE-2017-15906;CVE-2020-14145;CVE-2021-41617;CVE-2019-6111;CVE-2023-51385;CVE-2026-59998;CVE-2018-20685;CVE-2018-15473;CVE-2020-15778;CVE-2026-35387;CVE-2018-15919;CVE-2016-20012;CVE-2026-35388;CVE-2026-35385;CVE-2019-6110;CVE-2008-3844;CVE-2021-36368;CVE-2023-51767;CVE-2023-48795;CVE-2023-38408;CVE-2019-6109,database;self-signed;starttls,TP-0036,www.caesarplay.one;cpanel.caesarplay.one;cpcontacts.caesarplay.one;mail.caesarplay.one;webmail.caesarplay.one;caesarplay.one;webdisk.caesarplay.one;cpcalendars.caesarplay.one;vmi1080724.contaboserver.net,,0,FLAME:TP-0036
bestlistbase.com,172.67.151.39,172.67.151.39,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0001,deniseaciernodds.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 80)
bestphilippinebrides.com,104.21.68.170,104.21.68.170,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0011,TP-0025",,,0,"FLAME:TP-0011,TP-0025"
bestandroidtoroot.com,172.67.137.98,172.67.137.98,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0023,www.williamsson.fi;partners.dev01.business.bt.com.00d3z000000fmpweam.live.siteforce.com.cdn.cloudflare.net,,0,FLAME:TP-0023
best-money.ru,38.180.132.65,38.180.132.65,993;995;7777;3306;110;143;80;21;22;8888;443,,database;self-signed;eol-product;starttls,"TP-0042,TP-0048",,,0,"FLAME:TP-0042,TP-0048"
bestxchange.com,80.227.241.154,80.227.241.154,,,,TP-0049,,,0,FLAME:TP-0049
bet19login.org,104.21.36.138,104.21.36.138,2096;2082;2083;2086;2087;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0036",www.qmedspa.com;qmedspa.com,,0,"FLAME:TP-0001,TP-0036"
betaricasino.com,104.21.9.251,104.21.9.251,2096;2082;2083;2052;2053;2086;2087;80;8880;8080;8443;443,,cdn,TP-0042,chatsoft.com,,0,FLAME:TP-0042
berwie.com,217.154.200.96,217.154.200.96,80;443,,,,doktorleopold.de,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
betbusapp.net,104.21.2.31,104.21.2.31,2096;2082;2083;2052;2086;2087;80;8880;8080;8443;443,,cdn,"TP-0036,TP-0063",,,0,"FLAME:TP-0036,TP-0063"
betaricasino3.com,172.67.214.223,172.67.214.223,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0042,ranparr.com,,0,FLAME:TP-0042
bethosedfadsfaidok.live,15.197.172.60,15.197.172.60,80;443,,cloud,"TP-0042,TP-0043",a63452c77db78f54b.awsglobalaccelerator.com;akaunting.true-surface.com;office.true-surface.com,,0,"FLAME:TP-0042,TP-0043"
betopcrossoversonthemarketok.live,15.197.172.60,15.197.172.60,80;443,,cloud,"TP-0042,TP-0079",a63452c77db78f54b.awsglobalaccelerator.com;akaunting.true-surface.com;office.true-surface.com,,0,"FLAME:TP-0042,TP-0079"
berryslimming.com,202.92.4.5,202.92.4.5,80,CVE-2010-2068;CVE-2015-7803;CVE-2018-10549;CVE-2018-10548;CVE-2016-3141;CVE-2018-10545;CVE-2018-10547;CVE-2018-10546;CVE-2017-7272;CVE-2017-9798;CVE-2025-58098;CVE-2015-3183;CVE-2012-0883;CVE-2016-3142;CVE-2017-3169;CVE-2022-28330;CVE-2024-3566;CVE-2021-32791;CVE-2021-32792;CVE-2016-7418;CVE-2016-7414;CVE-2016-7416;CVE-2016-7417;CVE-2016-7411;CVE-2016-7412;CVE-2016-7413;CVE-2009-0796;CVE-2016-8670;CVE-2012-2687;CVE-2015-8994;CVE-2018-5711;CVE-2016-5773;CVE-2016-5772;CVE-2016-5771;CVE-2016-5770;CVE-2016-1903;CVE-2011-2688;CVE-2017-3167;CVE-2012-0053;CVE-2021-32786;CVE-2021-32785;CVE-2016-4070;CVE-2007-4723;CVE-2021-44790;CVE-2018-14851;CVE-2011-3639;CVE-2026-34032;CVE-2016-4975;CVE-2017-8923;CVE-2012-0031;CVE-2013-6501;CVE-2026-28780;CVE-2022-22719;CVE-2016-9138;CVE-2016-5766;CVE-2022-31629;CVE-2016-5768;CVE-2016-5769;CVE-2016-9137;CVE-2016-5387;CVE-2021-34798;CVE-2016-5114;CVE-2013-4365;CVE-2011-3348;CVE-2018-19520;CVE-2016-9934;CVE-2016-7478;CVE-2017-7890;CVE-2017-11145;CVE-2017-11144;CVE-2017-11147;CVE-2026-29169;CVE-2018-17082;CVE-2013-5704;CVE-2019-9639;CVE-2019-9638;CVE-2022-31813;CVE-2013-2220;CVE-2013-7456;CVE-2013-7327;CVE-2019-9637;CVE-2012-4360;CVE-2018-7584;CVE-2011-4415;CVE-2017-12868;CVE-2015-4601;CVE-2018-14883;CVE-2009-3720;CVE-2010-1452;CVE-2014-4670;CVE-2016-5093;CVE-2026-29170;CVE-2016-5096;CVE-2011-0419;CVE-2016-5094;CVE-2016-5095;CVE-2016-4543;CVE-2016-4542;CVE-2016-4541;CVE-2016-4540;CVE-2017-7963;CVE-2016-5399;CVE-2019-9023;CVE-2019-9020;CVE-2019-9021;CVE-2019-9024;CVE-2025-49812;CVE-2023-31122;CVE-2011-3192;CVE-2021-39275;CVE-2016-6291;CVE-2016-6290;CVE-2026-33006;CVE-2016-6292;CVE-2016-6295;CVE-2016-6294;CVE-2016-6297;CVE-2016-6296;CVE-2016-4342;CVE-2009-3560;CVE-2015-1351;CVE-2023-38709;CVE-2010-1623;CVE-2022-29404;CVE-2015-8865;CVE-2026-24072;CVE-2016-10712;CVE-2011-3368;CVE-2007-3205;CVE-2018-5712;CVE-2012-4558;CVE-2016-10397;CVE-2011-3607;CVE-2022-31628;CVE-2014-0226;CVE-2017-11143;CVE-2016-10161;CVE-2016-5767;CVE-2022-22721;CVE-2012-4557;CVE-2026-33857;CVE-2014-2020;CVE-2017-7679;CVE-2015-9253;CVE-2017-9226;CVE-2026-42535;CVE-2017-9224;CVE-2021-40438;CVE-2011-1176;CVE-2014-0236;CVE-2016-7132;CVE-2016-7131;CVE-2016-7130;CVE-2019-6977;CVE-2013-6438;CVE-2022-22720;CVE-2018-1302;CVE-2018-1303;CVE-2015-8877;CVE-2015-8874;CVE-2015-8879;CVE-2014-0231;CVE-2014-9425;CVE-2015-6497;CVE-2013-1862;CVE-2014-9426;CVE-2016-10158;CVE-2016-10159;CVE-2014-0098;CVE-2019-9641;CVE-2016-8743;CVE-2024-40898;CVE-2018-19395;CVE-2011-4317;CVE-2018-15132;CVE-2016-7124;CVE-2016-7125;CVE-2014-0118;CVE-2026-34059;CVE-2016-7128;CVE-2016-7129;CVE-2024-25117;CVE-2016-2554;CVE-2017-11628;CVE-2017-12933;CVE-2012-3526;CVE-2014-9767;CVE-2013-1896;CVE-2016-4537;CVE-2009-2299;CVE-2016-4538;CVE-2016-4539;CVE-2016-7126;CVE-2020-11579;CVE-2012-4001;CVE-2022-4900;CVE-2022-37436;CVE-2016-6288;CVE-2016-9935;CVE-2018-20783;CVE-2012-3499;CVE-2011-4718;CVE-2018-19396;CVE-2008-0455;CVE-2016-7127;CVE-2017-9788;CVE-2017-11142;CVE-2016-4343;CVE-2013-2765;CVE-2015-4116;CVE-2016-6289;CVE-2015-0228;CVE-2013-0941;CVE-2013-0942;CVE-2016-9933;CVE-2015-7804;CVE-2018-1301;CVE-2016-8612;CVE-2014-5459;CVE-2022-30556;CVE-2006-20001;CVE-2017-16642;CVE-2022-28615;CVE-2022-28614,eol-product,"TP-0036,TP-0063",mesa.com.vn,,0,"FLAME:TP-0036,TP-0063"
betpapel.info,172.67.151.182,172.67.151.182,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0001,phone.carebmc.com;rds.carebmc.com;carebmc.com;ebo.carebmc.com;ecw.carebmc.com;lctms.carebmc.com;www.carebmc.com;mail.carebmc.com,,0,FLAME:TP-0001
betpkcasino.com,104.21.91.126,104.21.91.126,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0001,renaissancehospital.in,,0,FLAME:TP-0001
betiforex.com,172.67.165.137,172.67.165.137,2096;2082;2083;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0026",,,0,"FLAME:TP-0001,TP-0026"
betterbeemktg.com,104.21.47.204,104.21.47.204,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0043",backdoorquiltshoppe.com,,0,"FLAME:TP-0001,TP-0043"
bet9jashop.info,172.67.178.170,172.67.178.170,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0036,TP-0063",curlingsherbrooke.com,,0,"FLAME:TP-0036,TP-0063"
bet365mobile.org,172.67.171.107,172.67.171.107,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0015,citychoicehomes.com,,0,FLAME:TP-0015
betpkrdownload.info,172.67.174.108,172.67.174.108,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0079",bloomy.com;heartoforegon.org,,0,"FLAME:TP-0001,TP-0079"
betvn01.info,172.67.217.72,172.67.217.72,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0079",myivdental.com;www.b2b.billig-arbejdstoj.dk.00d4l000000gzl1uag.live.siteforce.com.cdn.cloudflare.net,,0,"FLAME:TP-0001,TP-0079"
bets74.net,104.21.12.19,104.21.12.19,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0012",www.flipbook.touchsource.com;touchsource.com,,0,"FLAME:TP-0001,TP-0012"
betzarcasino.com,172.67.187.162,172.67.187.162,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0001,piercon.net,,0,FLAME:TP-0001
betssonmexico.com,104.21.75.119,104.21.75.119,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0001,derbypie.com,,0,FLAME:TP-0001
bettingfunnyexchange.com,104.21.23.222,104.21.23.222,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0001,collabo-kansai.com;mail.collabo-kansai.com,,0,FLAME:TP-0001
betvipapk.net,172.67.211.183,172.67.211.183,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0079",spectrumscoreboards.com;autodiscover.spectrumscoreboards.com,,0,"FLAME:TP-0001,TP-0079"
beytsul.com,172.67.135.66,172.67.135.66,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0036,TP-0079",,,0,"FLAME:TP-0036,TP-0079"
betzarmxcasino.com,104.21.32.254,104.21.32.254,2096;2082;2083;2052;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0001,tallisgrovemotors.co.uk;8ij06.kmpgs.cn;kmpgs.cn,,0,FLAME:TP-0001
betrupeesapk.org,172.67.170.240,172.67.170.240,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0079",fatherdaughterplumbinganddrain.com;www.fatherdaughterplumbinganddrain.com,,0,"FLAME:TP-0001,TP-0079"
betmoon.net,23.236.239.157,23.236.239.157,80,,,TP-0042,23-236-239-157.ahosting.net,,0,FLAME:TP-0042
bewleysnorthamerica.com,104.21.76.99,104.21.76.99,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0035,TP-0042",jcurve.com.au;clearfieldhosp.org,,0,"FLAME:TP-0035,TP-0042"
bg66bet.com,104.21.66.125,104.21.66.125,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0036,TP-0079",tirexpressinc.com,,0,"FLAME:TP-0036,TP-0079"
bibliobot.net,172.67.188.3,172.67.188.3,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0041,TP-0042",jeeashdds.com,,0,"FLAME:TP-0041,TP-0042"
bicammail.com,46.62.210.40,46.62.210.40,993;995;587;110;143;465;25;443,,starttls,"TP-0001,TP-0067,TP-0079",mail.bicammail.com;mail.commutmail.com,,0,"FLAME:TP-0001,TP-0067,TP-0079"
beverlyhillstelecom.com,103.224.182.208,103.224.182.208,80;443,,,TP-0042,mogznachitnado.xyz;coolcomics.me;thesecretlocket.me;futbollbre.net;cruisetourescapades.xyz;noromoko.com;govecsgb.com;smasng.co;zytx.me;thriveboxing.com;trackchairextreme.com;finbrokers.au;tiktokcoins.site;envatobay.xyz;bioceuticals.online;luxonline.site;lb-182-208.above.com;unboxer.net.au;shopgift.info;wowfeed.me;tech-tinker.xyz;fideleteavantage.com;request.catchtheculture.com;vitrizapps.xyz;creativehobbies.net;www.eblib.businessblog.cc;connectcharter.net;beya.online;cpnsultacidadao.com.br;lacuerdas.net;apresnola.com;incidentmanagementalertsystems.com;mementocards.xyz;iptvspeed.store;top-nova.si;raeedalrawy.com;strategicts.net;ardiandinar.net;expeditiontravel.xyz;adamsauctionserv.com;enaquiler.com;ifirstrowpt.eu;arcustommedical.com;teatrkapitol.pl;api-helpdesk-link.co;eatplantcuts.com;fireserver.xyz;culturesadventure.xyz;ubcablx.co;hdmp4mania.fun;petirinaja.xyz;thebabyworks.co;starmaker.site,,0,FLAME:TP-0042
biglotssurvey.cc,104.21.51.240,104.21.51.240,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0012",reynoldsservices.com;seendparishcouncil.co.uk,,0,"FLAME:TP-0001,TP-0012"
bheps.com,216.245.197.42,216.245.197.42,80;8080;443;8444;53,,,TP-0042,ww12.premier4509jpn.com;42-197-245-216.static.reverse.lstn.net;fscnews.org,,0,FLAME:TP-0042
betting777.net,154.205.158.155,154.205.158.155,993;995;7080;110;80;465;21;22;8090;443;53,,self-signed;starttls,TP-0001,gori55.net;www.gori55.net,,0,FLAME:TP-0001
biletalsat.xyz,104.21.24.202,104.21.24.202,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0079,plastic-machinery-china.com,,0,FLAME:TP-0079
binace.com,172.67.172.148,172.67.172.148,8080;2082;2083;2053;2086;2087;80;8880;8443;443,,cdn,TP-0012,,,0,FP-0007: Typosquat Evasion Infrastructure (conf: 60)
binaryoption.store,207.207.210.50,207.207.210.50,80;443,,,TP-0026,usioenergy.com;datingamateurs.com,,0,FLAME:TP-0026
bg.extra-breast.info,195.78.67.33,195.78.67.33,993;995;3306;587;2223;110;143;80;465;21;25;443;4190;53,,database;starttls,"TP-0036,TP-0079",dev.niwa.info.pl;www.gminy.slupca.pl;www.niwa.info.pl;s155.cyber-folks.pl;ftp.niwa.info.pl;mail.niwa.info.pl;niwa.info.pl;cyber-folks.pl,,0,"FLAME:TP-0036,TP-0079"
bigvalleybingo.com,104.21.19.98,104.21.19.98,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0042,TP-0043",,,0,"FLAME:TP-0042,TP-0043"
biotechcorpmail.com,172.67.206.121,172.67.206.121,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0002,btcil.com,,0,FLAME:TP-0002
bitcoinfabric.com,172.67.148.60,172.67.148.60,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0041,TP-0042",www.groupwaretechnology.com;groupwaretechnology.com,,0,"FLAME:TP-0041,TP-0042"
bhbh.online,86.107.77.32,86.107.77.32,993;9090;995;2222;7878;2096;7080;587;110;143;80;465;21;25;443;53,CVE-2016-20012;CVE-2026-59997;CVE-2026-59995;CVE-2025-26465;CVE-2026-59999;CVE-2026-59998;CVE-2026-60000;CVE-2026-60001;CVE-2026-60002;CVE-2025-32728;CVE-2026-59996;CVE-2024-6387;CVE-2026-66141;CVE-2026-66140;CVE-2026-35414;CVE-2007-2768;CVE-2025-30232;CVE-2021-41617;CVE-2026-48840;CVE-2023-51385;CVE-2024-39929;CVE-2026-35385;CVE-2026-35387;CVE-2025-67896;CVE-2026-35388;CVE-2008-3844;CVE-2026-45185;CVE-2021-36368;CVE-2023-51767;CVE-2023-48795;CVE-2023-38408;CVE-2026-40684;CVE-2026-40685;CVE-2026-40686;CVE-2026-40687,starttls,"TP-0036,TP-0058,TP-0079",www.ma-newyork.org;epsilon.netcloudns.com,,0,"FLAME:TP-0036,TP-0058,TP-0079"
bigwin333.org,209.74.68.12,209.74.68.12,2082;2083;2086;2087;80;8889;443,,,TP-0001,server900-1.shared.spaceship.host;www.gbf-online.org;gbf-online.org;server900.shared.spaceship.host;www.server900.shared.spaceship.host,,0,FLAME:TP-0001
bk8casino.info,104.21.84.100,104.21.84.100,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0060,www.eriksoncommercial.com;cacc-inc.org;eriksoncommercial.com,,0,FLAME:TP-0060
bjstore.foo,172.67.209.253,172.67.209.253,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0041,TP-0042",trendmillwork.com;remote.chesapeakegeo.com;chesapeakegeo.com,,0,"FLAME:TP-0041,TP-0042"
blackfishdiscos.com,172.67.147.209,172.67.147.209,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0060,universduchiendetraineau.com,,0,FLAME:TP-0060
bizoncovers.com,104.21.36.41,104.21.36.41,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0042,TP-0043",www.dev.dvrc-or.org,,0,"FLAME:TP-0042,TP-0043"
bk8casinologin.net,172.67.133.225,172.67.133.225,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,,,0,FLAME:TP-0036
bk8sglogin.com,104.21.59.228,104.21.59.228,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,ahmarks.co.uk;www.ahmarks.co.uk,,0,FLAME:TP-0036
biznes-plan-s-nulya.ru,104.21.52.138,104.21.52.138,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0017,TP-0026,TP-0043",pieg.com;www.pieg.com,,0,"FLAME:TP-0017,TP-0026,TP-0043"
bkbcom.com,118.70.176.119,118.70.176.119,993;995;587;110;143;80;465;3478;443;21116,,starttls,,bkbcom.com,,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60)
bigddns.org,95.217.161.80,95.217.161.80,80;25;26;8888;5060,,starttls,"TP-0042,TP-0041",www.mail.2fa.vn;mail.fastddns.net;mail.2fa.vn;static.80.161.217.95.clients.your-server.de;n-h-m.com,,0,"FLAME:TP-0042,TP-0041"
bkkk.ru,111.88.240.143,111.88.240.143,,,,TP-0012,,,0,FLAME:TP-0012
binaryoptionstrades.info,91.201.60.27,91.201.60.27,2082;2083;80;443;2077;2079,,self-signed,TP-0026,a96cd.direktchark.se;eventdatabas.ps-communication.se;hera.oderland.com;mail.aliasteatern.com,,0,FLAME:TP-0026
blank.com,31.43.161.6,31.43.161.6,80;443,,,TP-0012,carpetsofchoice.com;telexpress.com;sites.framer.app,,0,FP-0007: Typosquat Evasion Infrastructure (conf: 80)
blm7.net,200.97.202.126,200.97.202.126,,,,TP-0060,,,0,FLAME:TP-0060
blockbet.gg,216.150.1.1,216.150.1.1,80;443,,,"TP-0036,TP-0043",gitlab.rabi.co.jp;vercel-dns-016.com;ed723eb29e536e3b.vercel-dns-016.com,,0,"FLAME:TP-0036,TP-0043"
blairhair.com,104.21.61.113,104.21.61.113,2096;2082;2083;2086;2087;80;8880;8080;8443;443,,cdn,"TP-0041,TP-0042",brayerstowing.com;psbmgmt.com,,0,"FLAME:TP-0041,TP-0042"
