ASN,Name,Country,Source_List,Is_High_Value_Target,Target_Type
AS38894,"HHPL-AS-AP HHJK Holdings Pty Ltd, AU",AU,Unknown,False,
AS38895,"AMAZON-AS-AP Amazon.com Tech Telecom, JP",JP,Unknown,False,
AS39013,,,Unknown,False,
AS39020,"COMVIVE-AS Seville - Spain, ES",ES,Unknown,False,
AS3925,"ICO-SV - ICOnetworks, US",US,Unknown,False,
AS39251,"NETGUARD, BG",BG,Unknown,False,
AS3927,"RGNET-IAD RGnet Ashburn DC2, EE",EE,Unknown,False,
AS39326,"HSO-GROUP, GB",GB,Unknown,False,
AS393326,"EPICGA-DC3-AS - Epic Games Inc., US",US,Unknown,False,
AS393406,"DIGITALOCEAN-AS393406 - DigitalOcean, LLC, US",US,Unknown,False,
AS393408,"UNIV-PORTLAND - University of Portland, US",US,Unknown,False,
AS393458,"NUCLEARFALLOUT-ATL - Nuclearfallout Enterprises, Inc., US",US,Unknown,False,
AS39351,"ESAB-AS, SE",SE,Unknown,False,
AS39375,"TPODLASIE, PL",PL,Unknown,False,
AS3938,"NTTA-3936 - NTT America, Inc., US",US,Unknown,False,
AS39385,"UORADEA-AS, RO",RO,Unknown,False,
AS393856,"WGELD-ASN - City of Westfield Gas & Electric Light Department, US",US,Unknown,False,
AS393886,"LEASEWEB-USA-MIA - Leaseweb USA, Inc., US",US,Unknown,False,
AS39392,"SUPERNETWORK _, CZ",CZ,Unknown,False,
AS39405,"FULLSAVE-AS, FR",FR,Unknown,False,
AS39421,"SAPINET-AS, FR",FR,Unknown,False,
AS394256,"CLOUDSINGULARITY - Tech Futures Interactive Inc., CA",CA,Unknown,False,
AS394330,"GIGFIRE - LTD Broadband LLC, US",US,Unknown,False,
AS394362,"DIGITALOCEAN-AS394362 - DigitalOcean, LLC, US",US,Unknown,False,
AS394380,"LEASEWEB-USA-DAL - Leaseweb USA, Inc., US",US,Unknown,False,
AS39451,"IOMART-AS, GB",GB,Unknown,False,
AS39458,"REALHOSTS-AS, GB",GB,Unknown,False,
AS39471,"DTKT, UA",UA,Unknown,False,
AS394711,"KORGRID - KorGrid, LLC, US",US,Unknown,False,
AS39486,"HOSTROYALE, IN",IN,Unknown,False,
AS395089,"HEXTET - Hextet Systems, CA",CA,Unknown,False,
AS395111,"KVCNET-2009 - KVCHOSTING.COM LLC, US",US,Unknown,False,
AS395354,"ASN-STARRY - Starry, Inc., US",US,Unknown,False,
AS39572,"ADVANCEDHOSTERS-AS, NL",NL,Unknown,False,
AS3958,"AIRCANADA - Air Canada, CA",CA,Unknown,False,
AS39585,"RADIO-CONTINENTAL-AS, RU",RU,Unknown,False,
AS395853,"NYCMESH - NYC Mesh Inc., US",US,Unknown,False,
AS395978,"VALLEYWATER - SANTA CLARA VALLEY WATER DISTRICT PUBLIC FACILITIES FINANCING CORPORATION, US",US,Unknown,False,
AS39608,"LANETUA-AS, UA",UA,Unknown,False,
AS396089,"NEXCUS - NEXCUS TECHNOLOGIES LLC, US",US,Unknown,False,
AS396097,"SAIL-INET - Sail Internet, Inc., US",US,Unknown,False,
AS39614,"DAWICO, DE",DE,Unknown,False,
AS396190,"LEASEWEB-USA-SEA - Leaseweb USA, Inc., US",US,Unknown,False,
AS39622,"ZERGRUSH, RO",RO,Unknown,False,
AS396356,"LATITUDE-SH - Latitude.sh, US",US,Unknown,False,
AS39636,"ASN-AEMNET, IT",IT,Unknown,False,
AS396362,"LEASEWEB-USA-NYC - Leaseweb USA, Inc., US",US,Unknown,False,
AS39650,"ATRINCOMMUNICATION, IR",IR,Unknown,False,
AS396507,"EMERALD-ONION - Emerald Onion, US",US,Unknown,False,
AS396527,"MIT-PUBWIFI - Massachusetts Institute of Technology, US",US,Unknown,False,
AS3968,"El Colegio de Mexico, A.C., MX",MX,Unknown,False,
AS396856,"AS-SHARON - Sharon Networks, LLC, US",US,Unknown,False,
AS39690,"HOSTING, MD",MD,Unknown,False,
AS396931,"HOSTROYALE-TECHNOLOGIES-02 - HostRoyale LLC, US",US,Unknown,False,
AS396948,"CLOUDWEBMANAGE-SC - Kamatera, Inc., US",US,Unknown,False,
AS396949,"CLOUDWEBMANAGE-TX - Kamatera, Inc., US",US,Unknown,False,
AS396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,Unknown,False,
AS39704,"CJ2-AS, NL",NL,Unknown,False,
AS397142,"FORT-COLLINS-CONNEXION - City of Fort Collins, US",US,Unknown,False,
AS39727,"ZZI-AS ZZIs AS Number, SI",SI,Unknown,False,
AS397270,"NETINF-TRANSIT-AS - NetInformatik Inc., US",US,Unknown,False,
AS39737,"PRIME-TELECOM-AS Prime Telecom, RO",RO,Unknown,False,
AS397373,"H4Y-TECHNOLOGIES - H4Y Technologies LLC, US",US,Unknown,False,
AS39742,"ITM, UA",UA,Unknown,False,
AS397423,"TIER-NET - Tier.Net Technologies LLC, US",US,Unknown,False,
AS397513,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS397514,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS397515,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS397516,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS397517,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS397518,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS397519,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS397520,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS397521,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS397522,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS39756,"ROHOSTWAY-AS, RO",RO,Unknown,False,
AS39771,"RVI, FR",FR,Unknown,False,
AS397715,"KPFA - KPFA, US",US,Unknown,False,
AS39788,"DANNENBERG-AS, DE",DE,Unknown,False,
AS39798,"MIVOCLOUD, MD",MD,Unknown,False,
AS39810,"UA-WICOM WiMAX Ukraine Autonomous System, UA",UA,Unknown,False,
AS398101,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398102,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398103,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398104,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398105,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398106,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398107,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398108,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398109,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398110,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS39819,"PROHOST, KG",KG,Unknown,False,
AS39824,"ALMANET-AS, KZ",KZ,Unknown,False,
AS398242,"PCEPA - Prentiss County Electric Power Association, US",US,Unknown,False,
AS39835,"GOETEL, DE",DE,Unknown,False,
AS398355,"DATAIDEAS-LLC - Data Ideas llc., US",US,Unknown,False,
AS39839,"DK-PUNKTUM The .DK TLD Registry, DK",DK,Unknown,False,
AS398395,"LEVELONESERVERS - PureVoltage Hosting Inc., US",US,Unknown,False,
AS39845,"LV-2CLOUD-ASN16, LV",LV,Unknown,False,
AS39857,"TKY-AS, FI",FI,Unknown,False,
AS398779,"ACEHOST - Ace Host, LLC, US",US,Unknown,False,
AS398785,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398786,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398787,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398788,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398789,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398790,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398791,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398792,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398793,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS398794,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS399,"AFCONC-BLOCK1-AS - Air Force Systems Networking, US",US,Unknown,False,
AS39912,"I3B-AS, AT",AT,Unknown,False,
AS399122,"AS-VPSHOUSE - VPS House Technology Group LLC, US",US,Unknown,False,
AS39927,"ELIGHT-AS, RU",RU,Unknown,False,
AS399275,"SOLID - Solid Systems LLC, US",US,Unknown,False,
AS399334,"SKYSILK-02 - Skysilk, US",US,Unknown,False,
AS39948,"INIT-PHX - Wi-Fiber, Inc., US",US,Unknown,False,
AS399486,"VIRTUO - 12651980 CANADA INC., CA",CA,Unknown,False,
AS39953,"HRBL-LAX-INTERNET-BGP - HERBALIFE INTERNATIONAL OF AMERICA, INC., US",US,Unknown,False,
AS399532,"ULAYER-AS - Universal Layer LLC, US",US,Unknown,False,
AS39962,"PRETECS - FullHost, CA",CA,Unknown,False,
AS399629,"BLNWX - BL Networks, US",US,Unknown,False,
AS399686,"SEMIBAND - SEMIBAND LLC, US",US,Unknown,False,
AS399804,"HOSTODO - Hostodo, US",US,Unknown,False,
AS399820,"ATOMIC-NETWORKS-1 - SPARKED HOST LLC, US",US,Unknown,False,
AS40000,"NOBLIS-AUTONOMOUS-SYSTEM - Noblis, Inc., US",US,Unknown,False,
AS400006,"DIGITAL-MONKS-01 - DigitalMonks LLC, US",US,Unknown,False,
AS40021,"CONTABO-40021 - Contabo Inc., US",US,Unknown,False,
AS40029,"NOVUS-3 - Novus Entertainment Inc., CA",CA,Unknown,False,
AS400304,"CRUNCHBITS - Redoubt Networks, US",US,Unknown,False,
AS400475,"NUCLEARFALLOUT-DAL - Nuclearfallout Enterprises, Inc., US",US,Unknown,False,
AS40056,"WGLV-20 - Westgate Resorts Ltd, US",US,Unknown,False,
AS400564,"WESTONREED - Weston Reed, Sole Proprietorship, US",US,Unknown,False,
AS40065,"CNSERVERS - CNSERVERS LLC, US",US,Unknown,False,
AS40068,"NEOVERA-AS40068 - Neovera, Inc., US",US,Unknown,False,
AS400682,"DARKDOT - DarkDot Research, Inc., US",US,Unknown,False,
AS4007,"SUBISU-CABLENET-AS-AP Subisu Cablenet Pvt Ltd, Baluwatar, Kathmandu, Nepal, NP",NP,Unknown,False,
AS400746,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS400747,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS400748,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS400749,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS40075,"RADIOLOGYLTD-ASN - Radiology LTD, US",US,Unknown,False,
AS400750,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS400751,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS400752,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS400753,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS400754,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS400755,"GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS40077,"-Reserved AS-, ZZ",,Unknown,False,
AS400771,"CODEHOF - Codehof LLC, US",US,Unknown,False,
AS400846,"TAMPA-COLO-ASN-PRIMARY - Tampa Co-Op, US",US,Unknown,False,
AS400861,"0X7C0 - 0x7c0 Labs LLC, US",US,Unknown,False,
AS401263,"NUCLEARFALLOUT-NYC - Nuclearfallout Enterprises, Inc., US",US,Unknown,False,
AS40138,"MDNET - Mach Dilemma, LLC, US",US,Unknown,False,
AS40156,"THEOPT-HOU - The Optimal Link Corporation, US",US,Unknown,False,
AS40244,"TURNKEY-INTERNET - Turnkey Internet Inc., US",US,Unknown,False,
AS40281,"QWKNET - QWK.net Hosting, L.L.C., US",US,Unknown,False,
AS40374,"HIDHO - High Density Hosting, Inc., US",US,Unknown,False,
AS40438,"CANHOST-INC - Canhost Inc., CA",CA,Unknown,False,
AS40476,"SCALAHOSTING - Scala Hosting LLC, US",US,Unknown,False,
AS40539,"PROHCI - Hosting Consulting, Inc, US",US,Unknown,False,
AS40676,"AS40676 - Psychz Networks, US",US,Unknown,False,
AS40715,"COLOGIX-COL - Cologix, Inc, US",US,Unknown,False,
AS40728,"GEARHOST - GearHost, Inc., US",US,Unknown,False,
AS40749,"CDELIGHTBAND - CLARKSVILLE DEPARTMENT OF ELECTRICITY, US",US,Unknown,False,
AS40819,"VPSDATACENTER - Liquid Web, L.L.C, US",US,Unknown,False,
AS40824,"WZ-US-40824 - Webzilla Inc., US",US,Unknown,False,
AS40861,"PARAD-40-ASN - Paradise Networks LLC, US",US,Unknown,False,
AS409,"AFCONC-BLOCK1-AS - Air Force Systems Networking, US",US,Unknown,False,
AS40924,"HSS-ASN - Harley Security Solutions LLC, US",US,Unknown,False,
AS40994,"ALWYZON Alwyzon, a trading name of Hohl IT e.U., AT",AT,Unknown,False,
AS41047,"NL-MLAB MLAB Open Source Community, NL",NL,Unknown,False,
AS41062,"PRO100-NET-AS, UA",UA,Unknown,False,
AS41075,"ATW-AS, HU",HU,Unknown,False,
AS41079,"CF-GDA, PL",PL,Unknown,False,
AS41108,"FIRSTROOT-AS, DE",DE,Unknown,False,
AS41164,"GET-NO GET Norway, NO",NO,Unknown,False,
AS4128,"RGNET-DFW RGnet Dallas Equinix, EE",EE,Unknown,False,
AS41281,"KEFF Interplanetary Communications Network, GB",GB,Unknown,False,
AS41369,"DATACENTER-AS, FI",FI,Unknown,False,
AS41427,"MARC-NET_AS, SI",SI,Unknown,False,
AS41436,"CLOUDWEBMANAGE-EU, US",US,Unknown,False,
AS41562,"HOST4ALL-AS Montreux, Switzerland, CH",CH,Unknown,False,
AS41564,"AS41564, GB",GB,Unknown,False,
AS41608,"NEXTGENWEBS-NL, ES",ES,Unknown,False,
AS41634,"SVEA, SE",SE,Unknown,False,
AS41653,"AQUARAY, FR",FR,Unknown,False,
AS41665,"HOSTING-AS hosting.ua, UA",UA,Unknown,False,
AS41676,"JMDI ORG-JJM1-RIPE, PL",PL,Unknown,False,
AS41809,"NETIA-AS, PL",PL,Unknown,False,
AS4181,"TDS-AS - TDS TELECOM, US",US,Unknown,False,
AS42120,"AS-MDC, HU",HU,Unknown,False,
AS42159,"DELTAHOST-AS, UA",UA,Unknown,False,
AS42160,"LCPDCO LCP AS dc oostkamp, BE",BE,Unknown,False,
AS42210,"HOSTVIRTUAL-AS, US",US,Unknown,False,
AS42237,"W1N, GB",GB,Unknown,False,
AS42244,"ESERVER, SK",SK,Unknown,False,
AS42275,"THREEFOURTEEN, FR",FR,Unknown,False,
AS42311,,,Unknown,False,
AS42331,"FREEHOST, UA",UA,Unknown,False,
AS42399,"HCRU-AS, RU",RU,Unknown,False,
AS42400,"MULTIHOST, NO",NO,Unknown,False,
AS42418,"TEAM-BLUE-DENMARK, DK",DK,Unknown,False,
AS42442,"ADACOR-AS, DE",DE,Unknown,False,
AS42465,"FORCEPOINT-ANYCAST-AS, GB",GB,Unknown,False,
AS42473,"AS-ANEXIA ANEXIA Internetdienstleistungs GmbH, AT",AT,Unknown,False,
AS42487,"VIALIS-MOSELLE Located in Metz, France, FR",FR,Unknown,False,
AS4250,"ALENT-ASN-1 - Alentus Corporation, US",US,Unknown,False,
AS42612,"DINAHOSTING-AS, ES",ES,Unknown,False,
AS42621,"LPOK-AS, FI",FI,Unknown,False,
AS42622,"DCSTO-AS, SE",SE,Unknown,False,
AS42675,"OBEHOSTING Obehosting AB, SE",SE,Unknown,False,
AS42695,"CLEURA, SE",SE,Unknown,False,
AS42699,"MANAGEDHOSTING-AS, DE",DE,Unknown,False,
AS42705,"TALIA Talia provides VSAT network and hosting services worldwide., GB",GB,Unknown,False,
AS42708,"GLESYS glesys.com, SE",SE,Unknown,False,
AS42730,"EVANZOAS, DE",DE,Unknown,False,
AS42776,"ITHANDS, RU",RU,Unknown,False,
AS42831,"UKSERVERS-AS UK Dedicated Servers, Hosting and Co-Location, GB",GB,Unknown,False,
AS42927,"S-NET-AS, PL",PL,Unknown,False,
AS43021,"CERTIT-HOSTING, SE",SE,Unknown,False,
AS43146,"RR-AGAVA-AS, RU",RU,Unknown,False,
AS43150,"IQOM-BUSINESS-AS, DE",DE,Unknown,False,
AS4318,"ADC-ASN - Freeport-McMoRan Inc., US",US,Unknown,False,
AS43180,"TRUNKNETWORKS-AS, SC",SC,Unknown,False,
AS43198,"OUTSOURCERY-AS, GB",GB,Unknown,False,
AS43205,"BULSATCOM-BG-AS Sofia, BG",BG,Unknown,False,
AS4323,"CENTURYLINK-LEGACY-TWTC - Level 3 Parent, LLC, US",US,Unknown,False,
AS43289,"TRABIA, MD",MD,Unknown,False,
AS43317,"VEESP-AS, LV",LV,Unknown,False,
AS43341,"MDLINK MDlink online service center GmbH, DE",DE,Unknown,False,
AS43350,"NFORCE, NL",NL,Unknown,False,
AS43357,"OWL Owl Limited, VU",VU,Unknown,False,
AS43472,"HM-UA-AS, UA",UA,Unknown,False,
AS43513,"NANO-AS, LV",LV,Unknown,False,
AS43541,"VSHOSTING, CZ",CZ,Unknown,False,
AS43557,"ASEMNET, DK",DK,Unknown,False,
AS43620,"SYAN, GB",GB,Unknown,False,
AS4364,"IGLOU - IgLou Internet Services, US",US,Unknown,False,
AS43641,"SOLLUTIUM-NL, PL",PL,Unknown,False,
AS43847,"NBISERV-AS, DE",DE,Unknown,False,
AS4390,"BELLATLANTIC-COM - Bell Atlantic, Inc., US",US,Unknown,False,
AS43902,"SYSELEVEN-AS43902 SysEleven GmbH, DE",DE,Unknown,False,
AS43927,"HOSTERION, RO",RO,Unknown,False,
AS44034,"HI3G, SE",SE,Unknown,False,
AS44050,"PIN-AS, RU",RU,Unknown,False,
AS44066,"DE-FIRSTCOLO firstcolo.net, DE",DE,Unknown,False,
AS441,"AFCONC-BLOCK1-AS - Air Force Systems Networking, US",US,Unknown,False,
AS4410,"CREDITSUISSEGROUP-AS Credit Suisse Group, CH",CH,Unknown,False,
AS44103,"BAKKER-IT-AS, NL",NL,Unknown,False,
AS44133,"IPAX-AS, AT",AT,Unknown,False,
AS44134,"BOLIGNET-AS - - - Transit - - -, DK",DK,Unknown,False,
AS44176,"ASVNEXT, SE",SE,Unknown,False,
AS44398,"ITM8-AS, DK",DK,Unknown,False,
AS44477,"-Reserved AS-, ZZ",,Unknown,False,
AS44486,"SYNLINQ synlinq.de, DE",DE,Unknown,False,
AS44489,"STARNET, CZ",CZ,Unknown,False,
AS4459,"KDDIA-NET - KDDI America Inc., US",US,Unknown,False,
AS44592,"SKYLINK, NL",NL,Unknown,False,
AS44679,"BINBOX-GLOBAL-SERVICES, RO",RO,Unknown,False,
AS4470,"ASN-CITENET - Citenet Telecom Inc., CA",CA,Unknown,False,
AS44709,"CLOUDWEBMANAGE-, IL",IL,Unknown,False,
AS44716,"DHOSTING-NET, DE",DE,Unknown,False,
AS4474,"TCT-AS - TCT West, Inc., US",US,Unknown,False,
AS44812,"IPSERVER-RU-NET Fiord, RU",RU,Unknown,False,
AS44820,"TUTHOST, UA",UA,Unknown,False,
AS44869,"FIBIA-P-S, DK",DK,Unknown,False,
AS44901,"BELCLOUD Premium IP transit network, BG",BG,Unknown,False,
AS44925,"THE-1984-AS, IS",IS,Unknown,False,
AS44963,"POTOK-AS, RU",RU,Unknown,False,
AS45007,"VIPNET, BG",BG,Unknown,False,
AS45012,"CLOUDPIT, DE",DE,Unknown,False,
AS4503,"EGINTERLINK - Grady Memorial Hospital, US",US,Unknown,False,
AS45037,"HISPAWEB-NETWORK, ES",ES,Unknown,False,
AS45045,"GOODNET-AS, UA",UA,Unknown,False,
AS45090,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",CN,Unknown,False,
AS45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN",CN,Unknown,False,
AS4514,"PVSCHOOLS-ASN-01 - Paradise Valley Unified School District, US",US,Unknown,False,
AS45144,"NETONBOARD-MY Net Onboard Sdn Bhd - Quality & Reliable Cloud Hosting Provider, MY",MY,Unknown,False,
AS45152,"ZONENETWORKS-AS-AP Zone Networks Pty Ltd, Managed Hosting Solutions, AU",AU,Unknown,False,
AS45177,"DEVOLI-AS-AP Devoli, NZ",NZ,Unknown,False,
AS45179,"SITEHOST-AS-AP SiteHost New Zealand, NZ",NZ,Unknown,False,
AS45187,"RACKSPACE-AP Rackspace IT Hosting AS IT Hosting Provider Hong Kong, HK",HK,Unknown,False,
AS45201,"NEXON-AS-AP Nexon Asia Pacific Pty Ltd, AU",AU,Unknown,False,
AS45250,"VOCOM-AP-AS Vocom International Telecommunications AP Area, TW",TW,Unknown,False,
AS45382,"EHOSTIDC-AS-KR Hostcenter, KR",KR,Unknown,False,
AS45470,"SG-8-TO-SG 8 to Infinity Pte Ltd, SG",SG,Unknown,False,
AS45481,"DIGITALSENSE-AS-AP Digital Sense Data Centre Hosting Brisbane, AU",AU,Unknown,False,
AS45486,"-Reserved AS-, ZZ",,Unknown,False,
AS45570,"NETPRES-AS-AP Network Presence, AU",AU,Unknown,False,
AS45577,"INTERVOLVE-MELBOURNE-AS-AP Intervolve Pty Ltd, AU",AU,Unknown,False,
AS45629,"JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH",TH,Unknown,False,
AS45671,"AS45671-NET-AU Wholesale Services Provider, AU",AU,Unknown,False,
AS45693,"INDIAGAMESTRANSITASAP INDIAGAMES TRANSIT AS Content hosting serivce India, IN",IN,Unknown,False,
AS45731,"ARDH-AS-ID ARDH GLOBAL INDONESIA, PT, ID",ID,Unknown,False,
AS45815,"HOSTCOIN-AS-IN-AP ESDS Software Solution Limited., IN",IN,Unknown,False,
AS4583,"THOMSON-REUTERS - West Publishing Corporation, US",US,Unknown,False,
AS45887,"GPLHOST-AS-AP GPLHost LLC, AU",AU,Unknown,False,
AS45899,"VNPT-AS-VN VNPT Corp, VN",VN,Unknown,False,
AS46015,"EXABYTES-AS-AP Exa Bytes Network Sdn.Bhd., MY",MY,Unknown,False,
AS46177,"WHITE-SKY-HOSTING - White Sky Hosting, US",US,Unknown,False,
AS46260,"MEDHOST-INC - MEDHOST, Inc., US",US,Unknown,False,
AS46261,"QUICKPACKET - QuickPacket, LLC, US",US,Unknown,False,
AS4637,"ASN-TELSTRA-GLOBAL Telstra Global, HK",HK,Unknown,False,
AS46375,"AS-SONICTELECOM - Sonic Telecom LLC, US",US,Unknown,False,
AS46407,"AS-VULTR3 - The Constant Company, LLC, US",US,Unknown,False,
AS46430,"ASN-TELX - TELX INC., CA",CA,Unknown,False,
AS46433,"ADF01 - EBOUNDHOST.com, US",US,Unknown,False,
AS46475,"LIMESTONENETWORKS - Limestone Networks, Inc., US",US,Unknown,False,
AS46516,"GLOBEIX - HostRoyale LLC, US",US,Unknown,False,
AS46562,"PERFORMIVE - Performive LLC, US",US,Unknown,False,
AS46606,"UNIFIEDLAYER-AS-1 - Unified Layer, US",US,Unknown,False,
AS46664,"VDI-NETWORK - VolumeDrive, US",US,Unknown,False,
AS46805,"AS-46805, SC",SC,Unknown,False,
AS46816,"DSNETWORKS-001 - DirectSpace Networks, LLC., US",US,Unknown,False,
AS46841,"FORKNETWORKING - Fork Networking, LLC, US",US,Unknown,False,
AS46844,"SHARKTECH - Sharktech, US",US,Unknown,False,
AS4685,"ASAHI-NET Asahi Net, JP",JP,Unknown,False,
AS46873,"HOSTCOLOR - Host Color, US",US,Unknown,False,
AS46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",US,Unknown,False,
AS4694,"IDCF IDC Frontier Inc., JP",JP,Unknown,False,
AS46945,"NUSTAR-ENERGY - Energy Transfer LP, US",US,Unknown,False,
AS47066,"PRGMR - prgmr.com, Inc., US",US,Unknown,False,
AS47143,"TDHN, GB",GB,Unknown,False,
AS47161,"TKSWF-LABS ASN for Lab usage for Stadtwerke Feldkirch, AT",AT,Unknown,False,
AS47172,"GREENHOST, NL",NL,Unknown,False,
AS47205,"TELIA-LIETUVA, LT",LT,Unknown,False,
AS47328,"TRI-AS DigitalOne AG, CH",CH,Unknown,False,
AS47385,"HOSTING-COMPANY-AS, RU",RU,Unknown,False,
AS4739,"INTERNODE-AS Internode Pty Ltd, AU",AU,Unknown,False,
AS47436,,,Unknown,False,
AS47447,"TTM, DE",DE,Unknown,False,
AS47544,"IQPL-AS, PL",PL,Unknown,False,
AS47549,"HOSTINGSYSTEMS-AS, GB",GB,Unknown,False,
AS47570,"V2O-SIA-AS, LV",LV,Unknown,False,
AS47577,"IXBT-AS, RU",RU,Unknown,False,
AS47583,"AS-HOSTINGER, CY",CY,Unknown,False,
AS47588,"TELCOMMUNICATIONS-AS, AL",AL,Unknown,False,
AS4760,"HKTIMS-AP HKT Limited, HK",HK,Unknown,False,
AS4761,"INDOSAT-INP-AP INDOSAT Internet Network Provider, ID",ID,Unknown,False,
AS47610,"RWTH-AS, DE",DE,Unknown,False,
AS47625,"UKHOST4U, GB",GB,Unknown,False,
AS4764,"WIDEBAND-AS-AP Aussie Broadband, AU",AU,Unknown,False,
AS4766,"KIXS-AS-KR Korea Telecom, KR",KR,Unknown,False,
AS4767,"AIT-CS-ASN Computer Science, TH",TH,Unknown,False,
AS47674,"NETSOLUTIONS, MO",MO,Unknown,False,
AS4769,"EXABYTES-AS-AP Exa Bytes Network Sdn.Bhd., MY",MY,Unknown,False,
AS47692,"NESSUS, AT",AT,Unknown,False,
AS4773,"MOBILEONELTD-AS-AP MobileOne Ltd. MobileInternet Service Provider Singapore, SG",SG,Unknown,False,
AS47810,"PROSERVICE, GE",GE,Unknown,False,
AS4785,"XTOM-AS-JP xTom, JP",JP,Unknown,False,
AS4788,"TTSSB-MY TM TECHNOLOGY SERVICES SDN. BHD., MY",MY,Unknown,False,
AS47890,"UNMANAGED-DEDICATED-SERVERS, GB",GB,Unknown,False,
AS48031,"XSERVERCLOUD, UA",UA,Unknown,False,
AS4804,"MPX-AS Microplex PTY LTD, AU",AU,Unknown,False,
AS48093,"WEBLAND-CORE-NET, SE",SE,Unknown,False,
AS48101,"TROOLI-AS Trooli Ltd, GB",GB,Unknown,False,
AS4831,"MELCO-NZ-AS-AP Melco Sales NZ Ltd, NZ",NZ,Unknown,False,
AS48314,"IP-PROJECTS, DE",DE,Unknown,False,
AS48337,"LINODE-AS, US",US,Unknown,False,
AS4837,"CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN",CN,Unknown,False,
AS48374,"GOBLER-AS, DK",DK,Unknown,False,
AS48438,"CORBINA-AS, UA",UA,Unknown,False,
AS48446,"-Reserved AS-, ZZ",,Unknown,False,
AS4851,"HOSTNETWORKS-AS-AU-AP Host Networks, AU",AU,Unknown,False,
AS48514,"CSB, SE",SE,Unknown,False,
AS4855,"PI-ID-AS-AP Pacific Link Indonesia, ID",ID,Unknown,False,
AS48550,"SNAPSERV, CH",CH,Unknown,False,
AS48605,,,Unknown,False,
AS48635,"CLDIN-NL Your Hosting B.V. part of Your.Online, NL",NL,Unknown,False,
